Video ID,Bitrate,Codec Type,Quality Type
7341275062357609746,217931,h265_hvc1,14
7341275062357609746,173900,h265_hvc1,28
7358044579075001607,959017,h264,20
7358044579075001607,744371,h265_hvc1,2
7358044579075001607,527097,h265_hvc1,14
7358044579075001607,446914,h265_hvc1,28
7217854870563376410,969400,h264,20
7217854870563376410,642358,h265_hvc1,2
7217854870563376410,590934,h264,24
7217854870563376410,486996,h265_hvc1,14
7217854870563376410,415930,h265_hvc1,28
7355372359911574791,1603052,h264,20
7355372359911574791,1305259,h265_hvc1,2
7355372359911574791,762732,h265_hvc1,14
7355372359911574791,623126,h265_hvc1,28
7385417563930512647,779134,h265_hvc1,2
7385417563930512647,672335,h264,20
7385417563930512647,506972,h265_hvc1,14
7385417563930512647,423432,h265_hvc1,28
7215965124970990874,1563771,h265_hvc1,2
7215965124970990874,1547336,h264,20
7215965124970990874,718399,h265_hvc1,14
7215965124970990874,606648,h265_hvc1,28
7240311279158643994,1754119,h265_hvc1,2
7240311279158643994,1558924,h264,20
7240311279158643994,829145,h264,24
7240311279158643994,677974,h265_hvc1,14
7240311279158643994,525948,h265_hvc1,28
7381816867368881426,612848,h264,20
7381816867368881426,389785,h265_hvc1,2
7381816867368881426,271295,h265_hvc1,14
7381816867368881426,237574,h265_hvc1,28
7441247307032579335,1091238,h264,20
7441247307032579335,506612,h265_hvc1,14
7441247307032579335,433495,h265_hvc1,28
7356072761824955655,2165034,h264,20
7356072761824955655,1961775,h265_hvc1,2
7356072761824955655,1033890,h265_hvc1,14
7356072761824955655,854625,h265_hvc1,28
7220407453521939739,1502427,h265_hvc1,2
7220407453521939739,1169348,h264,20
7220407453521939739,810145,h265_hvc1,14
7220407453521939739,637182,h264,24
7220407453521939739,629627,h265_hvc1,28
7316528625333865729,989811,h264,20
7316528625333865729,784527,h265_hvc1,2
7316528625333865729,482499,h265_hvc1,14
7316528625333865729,409957,h265_hvc1,28
7304861170324835585,1380005,h264,20
7304861170324835585,984207,h265_hvc1,2
7304861170324835585,579674,h265_hvc1,14
7304861170324835585,460785,h265_hvc1,28
7291889622127414529,945853,h265_hvc1,2
7291889622127414529,827686,h264,20
7291889622127414529,545409,h265_hvc1,14
7291889622127414529,416864,h265_hvc1,28
7379217445938023698,1424215,h264,20
7379217445938023698,1248941,h265_hvc1,2
7379217445938023698,596204,h265_hvc1,14
7379217445938023698,517204,h265_hvc1,28
7415839388371832072,922596,h264,20
7415839388371832072,708104,h265_hvc1,2
7415839388371832072,406161,h265_hvc1,14
7415839388371832072,347930,h265_hvc1,28
7436343989168639250,841680,h264,20
7436343989168639250,347211,h265_hvc1,14
7436343989168639250,311475,h265_hvc1,28
7304242995421809922,1080895,h264,20
7304242995421809922,1053810,h265_hvc1,2
7304242995421809922,629485,h265_hvc1,14
7304242995421809922,519820,h265_hvc1,28
7439258750189391122,991194,h264,20
7439258750189391122,837011,h265_hvc1,2
7439258750189391122,506078,h265_hvc1,14
7439258750189391122,407661,h265_hvc1,28
7422998318160071943,1448335,h264,20
7422998318160071943,1164649,h265_hvc1,2
7422998318160071943,738032,h265_hvc1,14
7422998318160071943,633174,h265_hvc1,28
7433422831129480456,1247259,h264,20
7433422831129480456,929107,h265_hvc1,14
7433422831129480456,643451,h265_hvc1,28
7450762770364009736,962983,h264,20
7450762770364009736,784139,h265_hvc1,2
7450762770364009736,423880,h265_hvc1,14
7450762770364009736,358775,h265_hvc1,28
7408762192079686929,1615667,h264,20
7408762192079686929,539498,h265_hvc1,14
7408762192079686929,472031,h265_hvc1,28
7237112349935652102,1080530,h264,20
7237112349935652102,1049698,h265_hvc1,2
7237112349935652102,587927,h264,24
7237112349935652102,560290,h265_hvc1,14
7237112349935652102,460007,h265_hvc1,28
7428581872281652488,1012748,h264,20
7428581872281652488,405045,h265_hvc1,14
7428581872281652488,344759,h265_hvc1,28
7395384420796042504,1314527,h264,20
7395384420796042504,655286,h265_hvc1,14
7395384420796042504,590685,h265_hvc1,28
7265731688305528082,553331,h264,20
7265731688305528082,340159,h264,24
7265731688305528082,241568,h265_hvc1,14
7265731688305528082,239226,h265_hvc1,28
7377731904113544464,1113205,h264,20
7377731904113544464,662626,h265_hvc1,14
7377731904113544464,576965,h265_hvc1,28
7463325650007641351,759366,h264,20
7463325650007641351,536867,h265_hvc1,2
7463325650007641351,383088,h265_hvc1,14
7463325650007641351,305723,h265_hvc1,28
7358827317201882384,1772458,h265_hvc1,2
7358827317201882384,1353940,h264,20
7358827317201882384,659779,h265_hvc1,14
7358827317201882384,497142,h265_hvc1,28
7350176782953221383,876778,h265_hvc1,2
7350176782953221383,860525,h264,20
7350176782953221383,547677,h265_hvc1,14
7350176782953221383,465805,h265_hvc1,28
7234325821622734085,706731,h264,20
7234325821622734085,391568,h265_hvc1,14
7234325821622734085,343651,h265_hvc1,28
7305751144440122626,1621454,h264,20
7305751144440122626,1544431,h265_hvc1,2
7305751144440122626,725340,h265_hvc1,14
7305751144440122626,609437,h265_hvc1,28
7338284685874744577,2452652,h265_hvc1,2
7338284685874744577,1703125,h264,20
7338284685874744577,1317452,h265_hvc1,14
7338284685874744577,1003026,h265_hvc1,28
7239681129039629574,767404,h264,20
7239681129039629574,488589,h265_hvc1,2
7239681129039629574,437591,h264,24
7239681129039629574,300701,h265_hvc1,14
7239681129039629574,268805,h265_hvc1,28
7448941728259689745,1414211,h264,20
7448941728259689745,1211823,h265_hvc1,2
7448941728259689745,688590,h265_hvc1,14
7448941728259689745,566919,h265_hvc1,28
7291186087685360898,905900,h264,20
7291186087685360898,888058,h265_hvc1,2
7291186087685360898,563859,h265_hvc1,14
7291186087685360898,467471,h265_hvc1,28
7225609907461000454,668552,h265_hvc1,2
7225609907461000454,401546,h265_hvc1,14
7225609907461000454,398763,h264,20
7225609907461000454,334151,h265_hvc1,28
7225609907461000454,255117,h264,24
7299080188242005266,817241,h265_hvc1,2
7299080188242005266,781635,h264,20
7299080188242005266,513107,h265_hvc1,14
7299080188242005266,417839,h265_hvc1,28
7290541459323849992,1657438,h265_hvc1,2
7290541459323849992,1012844,h264,20
7290541459323849992,675980,h265_hvc1,14
7290541459323849992,501848,h265_hvc1,28
7432311051862985991,853725,h264,20
7432311051862985991,506144,h264,24
7432311051862985991,493517,h265_hvc1,2
7432311051862985991,364790,h265_hvc1,14
7432311051862985991,307816,h265_hvc1,28
7328644215016033537,1285603,h265_hvc1,2
7328644215016033537,1142372,h264,20
7328644215016033537,716364,h265_hvc1,14
7328644215016033537,572707,h265_hvc1,28
7433294483581603080,1213655,h264,20
7433294483581603080,876659,h265_hvc1,2
7433294483581603080,522670,h265_hvc1,14
7433294483581603080,423881,h265_hvc1,28
7294634091306110215,1221977,h264,20
7294634091306110215,572475,h265_hvc1,14
7294634091306110215,481991,h265_hvc1,28
7294564119565487362,1760845,h264,20
7294564119565487362,1402190,h265_hvc1,2
7294564119565487362,911005,h265_hvc1,14
7294564119565487362,748045,h265_hvc1,28
7436359821026184466,794583,h264,20
7436359821026184466,554164,h265_hvc1,2
7436359821026184466,355630,h265_hvc1,14
7436359821026184466,308747,h265_hvc1,28
7428408966901779719,1020183,h264,20
7428408966901779719,920589,h265_hvc1,2
7428408966901779719,538153,h265_hvc1,14
7428408966901779719,448304,h265_hvc1,28
7393307976095780103,1030139,h264,20
7393307976095780103,502270,h265_hvc1,14
7393307976095780103,409458,h265_hvc1,28
7396271022229425415,1177614,h264,20
7396271022229425415,504511,h265_hvc1,14
7396271022229425415,417990,h265_hvc1,28
7323444175695891719,562599,h265_hvc1,2
7323444175695891719,541744,h264,20
7323444175695891719,366605,h265_hvc1,14
7323444175695891719,318768,h265_hvc1,28
7266364280092511495,1019366,h264,20
7266364280092511495,677034,h265_hvc1,14
7266364280092511495,570483,h265_hvc1,28
7254062912652856581,1383041,h264,20
7254062912652856581,1149263,h265_hvc1,2
7254062912652856581,812911,h264,24
7254062912652856581,586329,h265_hvc1,14
7254062912652856581,505687,h265_hvc1,28
7442621771150314759,1423938,h264,20
7442621771150314759,1184593,h265_hvc1,2
7442621771150314759,717494,h265_hvc1,14
7442621771150314759,604745,h265_hvc1,28
7358044579075001607,959017,h264,20
7358044579075001607,744371,h265_hvc1,2
7358044579075001607,527097,h265_hvc1,14
7358044579075001607,446914,h265_hvc1,28
7387745113386011921,2613612,h264,20
7387745113386011921,1773859,h265_hvc1,2
7387745113386011921,924486,h265_hvc1,14
7387745113386011921,732148,h265_hvc1,28
7106005531223018779,948089,h264,20
7106005531223018779,549493,h264,24
7106005531223018779,478763,h265_hvc1,14
7106005531223018779,413323,h265_hvc1,28
7224752473347493125,766536,h264,20
7224752473347493125,478796,h265_hvc1,14
7224752473347493125,359244,h265_hvc1,28
7224752473347493125,351709,h264,24
7217074440356564251,991855,h264,20
7217074440356564251,752969,h265_hvc1,2
7217074440356564251,554095,h265_hvc1,14
7217074440356564251,498957,h264,24
7217074440356564251,426565,h265_hvc1,28
7211074534558993670,1212244,h264,20
7211074534558993670,936097,h265_hvc1,2
7211074534558993670,654803,h264,24
7211074534558993670,630988,h265_hvc1,14
7211074534558993670,602686,h265_hvc1,28
7301937401226611969,1097634,h264,20
7301937401226611969,800254,h265_hvc1,2
7301937401226611969,537223,h265_hvc1,14
7301937401226611969,516308,h265_hvc1,28
7369978308194323728,516609,h264,20
7369978308194323728,349838,h265_hvc1,2
7369978308194323728,245517,h265_hvc1,14
7369978308194323728,214236,h265_hvc1,28
7306746018861796641,772408,h264,20
7306746018861796641,580500,h265_hvc1,2
7306746018861796641,387319,h265_hvc1,14
7306746018861796641,364193,h265_hvc1,28
6959410763811261697,1263426,h264,20
6959410763811261697,766735,h265_hvc1,28
6959410763811261697,664351,h264,24
7387602485197802769,127861,h265_hvc1,2
7387602485197802769,89199,h264,20
7387602485197802769,77688,h265_hvc1,14
7387602485197802769,74095,h265_hvc1,28
7385143990242381074,2124914,h264,20
7385143990242381074,1062833,h264,24
7385143990242381074,742305,h265_hvc1,14
7385143990242381074,559926,h265_hvc1,28
7375131498745285889,1056788,h264,20
7375131498745285889,690851,h265_hvc1,2
7375131498745285889,453038,h265_hvc1,14
7375131498745285889,387017,h265_hvc1,28
7365854648911105297,1696767,h264,20
7365854648911105297,1340311,h265_hvc1,2
7365854648911105297,763602,h265_hvc1,14
7365854648911105297,737606,h265_hvc1,28
7420793750059863303,1243091,h264,20
7420793750059863303,804542,h265_hvc1,2
7420793750059863303,458658,h265_hvc1,14
7420793750059863303,356375,h265_hvc1,28
7106343436202052891,1551647,h264,20
7106343436202052891,1159568,h265_hvc1,14
7106343436202052891,808234,h265_hvc1,28
7106343436202052891,769534,h264,24
7215927268940483867,934351,h264,20
7215927268940483867,539808,h265_hvc1,2
7215927268940483867,387665,h265_hvc1,14
7215927268940483867,370081,h265_hvc1,28
7202634825889500442,767450,h264,20
7202634825889500442,711197,h265_hvc1,2
7202634825889500442,461394,h264,24
7202634825889500442,421719,h265_hvc1,14
7202634825889500442,351935,h265_hvc1,28
7200962177367428378,1224137,h264,20
7200962177367428378,564834,h264,24
7200962177367428378,492197,h265_hvc1,14
7200962177367428378,385520,h265_hvc1,28
7384296527985921296,425543,h265_hvc1,2
7384296527985921296,276190,h264,20
7384296527985921296,246330,h265_hvc1,14
7384296527985921296,208282,h265_hvc1,28
7221825985597934874,1296108,h264,20
7221825985597934874,846265,h265_hvc1,2
7221825985597934874,675855,h264,24
7221825985597934874,580942,h265_hvc1,14
7221825985597934874,548143,h265_hvc1,28
7433052123413089557,468726,h264,20
7433052123413089557,207710,h265_hvc1,2
7433052123413089557,119907,h265_hvc1,14
7433052123413089557,107361,h265_hvc1,28
7286329832093273362,1009340,h264,20
7286329832093273362,701467,h265_hvc1,2
7286329832093273362,435658,h265_hvc1,14
7286329832093273362,412477,h265_hvc1,28
7270130481063283973,1983181,h265_hvc1,2
7270130481063283973,1804948,h264,20
7270130481063283973,1323485,h265_hvc1,14
7270130481063283973,1079133,h265_hvc1,28
7270130481063283973,960745,h264,24
7364713611543022855,1300977,h264,20
7364713611543022855,977189,h265_hvc1,2
7364713611543022855,424179,h265_hvc1,14
7364713611543022855,390460,h265_hvc1,28
7434556459100146962,304477,h264,20
7332010149017701650,314141,h265_hvc1,2
7332010149017701650,209175,h265_hvc1,14
7332010149017701650,185369,h264,20
7332010149017701650,180843,h265_hvc1,28
7452737125021240584,236796,h264,20
7452737125021240584,217846,h265_hvc1,2
7452737125021240584,127573,h265_hvc1,14
7452737125021240584,120793,h265_hvc1,28
7246980348628716802,933135,h265_hvc1,2
7246980348628716802,799116,h264,20
7246980348628716802,546966,h265_hvc1,14
7246980348628716802,480444,h265_hvc1,28
7246980348628716802,471506,h264,24
7318313395009146120,903730,h264,20
7318313395009146120,335968,h265_hvc1,14
7318313395009146120,291637,h265_hvc1,28
7342136598504475911,587562,h265_hvc1,2
7342136598504475911,482802,h264,20
7342136598504475911,388287,h265_hvc1,14
7342136598504475911,357138,h265_hvc1,28
7299688765079981314,975673,h264,20
7115780140025629979,676133,h264,20
7115780140025629979,449593,h265_hvc1,14
7115780140025629979,375578,h264,24
7115780140025629979,320664,h265_hvc1,28
7264898881584958722,1831336,h265_hvc1,2
7264898881584958722,1449133,h264,20
7264898881584958722,876400,h265_hvc1,14
7264898881584958722,736641,h264,24
7264898881584958722,706398,h265_hvc1,28
7433017511588777233,300665,h264,20
7433017511588777233,289321,h265_hvc1,2
7433017511588777233,168330,h265_hvc1,14
7433017511588777233,151871,h265_hvc1,28
7370197796130934034,405585,h264,20
7370197796130934034,380478,h265_hvc1,2
7370197796130934034,220319,h265_hvc1,14
7370197796130934034,195727,h265_hvc1,28
7298739775417240834,924495,h264,20
7298739775417240834,462630,h265_hvc1,14
7298739775417240834,348407,h265_hvc1,28
7054406548931595547,855727,h264,20
7054406548931595547,687004,h265_hvc1,14
7054406548931595547,454757,h265_hvc1,28
7054406548931595547,427999,h264,24
7012559233329761537,890451,h264,20
7012559233329761537,495179,h265_hvc1,14
7012559233329761537,487632,h264,24
7012559233329761537,424691,h265_hvc1,28
7368773058733149441,698729,h264,20
7368773058733149441,477534,h265_hvc1,2
7368773058733149441,301533,h265_hvc1,14
7368773058733149441,262500,h265_hvc1,28
7281986301321137415,1254322,h264,20
7281986301321137415,399850,h265_hvc1,28
7281986301321137415,397106,h265_hvc1,14
7431613352390003969,275961,h264,20
7016654961446620442,843224,h264,20
7016654961446620442,628694,h265_hvc1,14
7016654961446620442,502845,h265_hvc1,28
7016654961446620442,430456,h264,24
7273859915909729541,746235,h265_hvc1,2
7273859915909729541,657838,h264,20
7273859915909729541,543365,h265_hvc1,14
7273859915909729541,440252,h265_hvc1,28
7273859915909729541,353303,h264,24
7085654634869706011,1236062,h264,20
7085654634869706011,921808,h265_hvc1,14
7085654634869706011,764152,h265_hvc1,28
7085654634869706011,615997,h264,24
7154691522380827931,1016683,h264,20
7154691522380827931,566009,h265_hvc1,14
7154691522380827931,562037,h264,24
7154691522380827931,457435,h265_hvc1,28
7357299969423904007,248022,h265_hvc1,2
7357299969423904007,153092,h265_hvc1,14
7357299969423904007,149725,h264,20
7357299969423904007,130465,h265_hvc1,28
7358420748236524801,921382,h264,20
7358420748236524801,387337,h265_hvc1,14
7358420748236524801,301325,h265_hvc1,28
7388103130497486096,693494,h264,20
7388103130497486096,592291,h265_hvc1,2
7388103130497486096,363994,h265_hvc1,14
7388103130497486096,329632,h265_hvc1,28
7158300108465999131,1213095,h264,20
7158300108465999131,779791,h265_hvc1,14
7158300108465999131,686553,h264,24
7158300108465999131,651969,h265_hvc1,28
7012982578114268442,1420840,h264,20
7012982578114268442,1419149,h265_hvc1,14
7012982578114268442,919333,h265_hvc1,28
7012982578114268442,557433,h264,24
7369758763600907528,1115061,h264,20
7369758763600907528,508053,h265_hvc1,14
7369758763600907528,438157,h265_hvc1,28
7411462765447007495,2243183,h264,20
7411462765447007495,2130474,h265_hvc1,2
7411462765447007495,1132516,h265_hvc1,14
7411462765447007495,923751,h265_hvc1,28
7392579068660796679,3435119,h264,20
7392579068660796679,2994919,h265_hvc1,2
7392579068660796679,1467878,h265_hvc1,14
7392579068660796679,1221324,h265_hvc1,28
7339063650541391106,3009178,h264,20
7339063650541391106,2471723,h265_hvc1,2
7339063650541391106,1062896,h265_hvc1,14
7339063650541391106,892998,h265_hvc1,28
7467750688542559496,4055327,h264,20
7467750688542559496,3280262,h265_hvc1,2
7467750688542559496,1651236,h265_hvc1,14
7467750688542559496,1245682,h265_hvc1,28
7340249197351914754,624874,h265_hvc1,2
7340249197351914754,417645,h264,20
7340249197351914754,201793,h265_hvc1,14
7340249197351914754,176247,h265_hvc1,28
7424032486348328200,2078298,h264,20
7424032486348328200,1056537,h265_hvc1,2
7424032486348328200,554904,h265_hvc1,14
7424032486348328200,455342,h265_hvc1,28
7467544965179133202,109856,h264,20
7467544965179133202,99984,h265_hvc1,14
7467544965179133202,88047,h265_hvc1,28
7417271504213200136,1932662,h264,20
7417271504213200136,1461170,h265_hvc1,2
7417271504213200136,775809,h265_hvc1,14
7417271504213200136,672980,h265_hvc1,28
7321581703653346578,732786,h264,20
7321581703653346578,721905,h265_hvc1,2
7321581703653346578,393157,h265_hvc1,14
7321581703653346578,345570,h265_hvc1,28
7458276567702129938,1628408,h264,20
7458276567702129938,703264,h265_hvc1,14
7458276567702129938,588351,h265_hvc1,28
7464240313788402952,1671770,h264,20
7464240313788402952,1616883,h265_hvc1,2
7464240313788402952,863517,h265_hvc1,14
7464240313788402952,745691,h265_hvc1,28
7450754173643083028,3435924,h264,20
7450754173643083028,2984584,h265_hvc1,2
7450754173643083028,1601123,h265_hvc1,14
7450754173643083028,1372053,h265_hvc1,28
7466713233026452743,1073197,h264,20
7466713233026452743,1058395,h265_hvc1,2
7466713233026452743,576474,h265_hvc1,14
7466713233026452743,515447,h265_hvc1,28
7430360103267732743,4162744,h265_hvc1,2
7430360103267732743,3709289,h264,20
7430360103267732743,1687990,h265_hvc1,14
